accession,feature_id,fmrel_type,marker_id,symbol,ensdarg
A0A0G2L4Z6,ZDB-ALT-190501-745,is allele of,ZDB-GENE-220523-224,unm_sa37208,ENSDARG00000098909
A0A0G2KIS6,ZDB-ALT-190501-747,is allele of,ZDB-GENE-220523-226,unm_sa37396,ENSDARG00000103139
F1QTM9,ZDB-ALT-190501-751,is allele of,ZDB-GENE-220523-230,unm_sa37567,ENSDARG00000077959
A0A0G2KFX5,ZDB-ALT-190501-752,is allele of,ZDB-GENE-220523-231,unm_sa37602,ENSDARG00000073822
F1QCJ4,ZDB-ALT-190501-752,is allele of,ZDB-GENE-220523-231,unm_sa37602,ENSDARG00000073822
A0A0G2KFX5,ZDB-ALT-190501-752,is allele of,ZDB-GENE-220523-231,unm_sa37602,ENSDARG00000073822
F1QCJ4,ZDB-ALT-190501-752,is allele of,ZDB-GENE-220523-231,unm_sa37602,ENSDARG00000073822
A0A0G2KFX5,ZDB-ALT-190501-753,is allele of,ZDB-GENE-220523-232,unm_sa37603,ENSDARG00000073822
F1QCJ4,ZDB-ALT-190501-753,is allele of,ZDB-GENE-220523-232,unm_sa37603,ENSDARG00000073822
A0A0G2KFX5,ZDB-ALT-190501-753,is allele of,ZDB-GENE-220523-232,unm_sa37603,ENSDARG00000073822
F1QCJ4,ZDB-ALT-190501-753,is allele of,ZDB-GENE-220523-232,unm_sa37603,ENSDARG00000073822
A0A0G2KF42,ZDB-ALT-190501-757,is allele of,ZDB-GENE-220523-236,unm_sa37737,ENSDARG00000100606
A0A0G2L4W7,ZDB-ALT-190501-758,is allele of,ZDB-GENE-220523-237,unm_sa37849,ENSDARG00000100113
A0A0G2L081,ZDB-ALT-190501-760,is allele of,ZDB-GENE-220523-239,unm_sa38155,ENSDARG00000101356
A0A0G2KZR6,ZDB-ALT-190501-761,is allele of,ZDB-GENE-220523-240,unm_sa38168,ENSDARG00000099154
A0A0G2KHN8,ZDB-ALT-190501-762,is allele of,ZDB-GENE-220523-241,unm_sa38173,ENSDARG00000100674
A0A0G2KR13,ZDB-ALT-190501-763,is allele of,ZDB-GENE-220523-242,unm_sa38184,ENSDARG00000100769
A0A0G2L1P1,ZDB-ALT-190501-763,is allele of,ZDB-GENE-220523-242,unm_sa38184,ENSDARG00000100769
A0A2R8Q452,ZDB-ALT-190501-763,is allele of,ZDB-GENE-220523-242,unm_sa38184,ENSDARG00000100769
A0A0G2KR13,ZDB-ALT-190501-763,is allele of,ZDB-GENE-220523-242,unm_sa38184,ENSDARG00000100769
A0A0G2L1P1,ZDB-ALT-190501-763,is allele of,ZDB-GENE-220523-242,unm_sa38184,ENSDARG00000100769
A0A2R8Q452,ZDB-ALT-190501-763,is allele of,ZDB-GENE-220523-242,unm_sa38184,ENSDARG00000100769
A0A0G2KR13,ZDB-ALT-190501-763,is allele of,ZDB-GENE-220523-242,unm_sa38184,ENSDARG00000100769
A0A0G2L1P1,ZDB-ALT-190501-763,is allele of,ZDB-GENE-220523-242,unm_sa38184,ENSDARG00000100769
A0A2R8Q452,ZDB-ALT-190501-763,is allele of,ZDB-GENE-220523-242,unm_sa38184,ENSDARG00000100769
A0A0G2KK56,ZDB-ALT-190501-764,is allele of,ZDB-GENE-220523-243,unm_sa38187,ENSDARG00000098090
A0A2R8Q5I9,ZDB-ALT-190501-764,is allele of,ZDB-GENE-220523-243,unm_sa38187,ENSDARG00000098090
A0A2R8QRP7,ZDB-ALT-190501-764,is allele of,ZDB-GENE-220523-243,unm_sa38187,ENSDARG00000098090
A0A0G2KK56,ZDB-ALT-190501-764,is allele of,ZDB-GENE-220523-243,unm_sa38187,ENSDARG00000098090
A0A2R8Q5I9,ZDB-ALT-190501-764,is allele of,ZDB-GENE-220523-243,unm_sa38187,ENSDARG00000098090
A0A2R8QRP7,ZDB-ALT-190501-764,is allele of,ZDB-GENE-220523-243,unm_sa38187,ENSDARG00000098090
A0A0G2KK56,ZDB-ALT-190501-764,is allele of,ZDB-GENE-220523-243,unm_sa38187,ENSDARG00000098090
A0A2R8Q5I9,ZDB-ALT-190501-764,is allele of,ZDB-GENE-220523-243,unm_sa38187,ENSDARG00000098090
A0A2R8QRP7,ZDB-ALT-190501-764,is allele of,ZDB-GENE-220523-243,unm_sa38187,ENSDARG00000098090
A0A0G2KV54,ZDB-ALT-190501-770,is allele of,ZDB-GENE-220523-249,unm_sa38224,ENSDARG00000104672
A0A0G2KV54,ZDB-ALT-190501-771,is allele of,ZDB-GENE-220523-250,unm_sa38225,ENSDARG00000104672
A0A286Y8U0,ZDB-ALT-190501-773,is allele of,ZDB-GENE-220523-252,unm_sa38252,ENSDARG00000106258
A0A0G2KW52,ZDB-ALT-190501-774,is allele of,ZDB-GENE-220523-253,unm_sa38363,ENSDARG00000103284
F2Z4W6,ZDB-ALT-190501-776,is allele of,ZDB-GENE-220523-255,unm_sa38452,ENSDARG00000078938
A0A0G2KWG8,ZDB-ALT-190501-780,is allele of,ZDB-GENE-220523-258,unm_sa38657,ENSDARG00000101079
A0A0G2L163,ZDB-ALT-190501-780,is allele of,ZDB-GENE-220523-258,unm_sa38657,ENSDARG00000101079
A0A2R8RWX9,ZDB-ALT-190501-780,is allele of,ZDB-GENE-220523-258,unm_sa38657,ENSDARG00000101079
A0A0G2KWG8,ZDB-ALT-190501-780,is allele of,ZDB-GENE-220523-258,unm_sa38657,ENSDARG00000101079
A0A0G2L163,ZDB-ALT-190501-780,is allele of,ZDB-GENE-220523-258,unm_sa38657,ENSDARG00000101079
A0A2R8RWX9,ZDB-ALT-190501-780,is allele of,ZDB-GENE-220523-258,unm_sa38657,ENSDARG00000101079
A0A0G2KWG8,ZDB-ALT-190501-780,is allele of,ZDB-GENE-220523-258,unm_sa38657,ENSDARG00000101079
A0A0G2L163,ZDB-ALT-190501-780,is allele of,ZDB-GENE-220523-258,unm_sa38657,ENSDARG00000101079
A0A2R8RWX9,ZDB-ALT-190501-780,is allele of,ZDB-GENE-220523-258,unm_sa38657,ENSDARG00000101079
Q5BJA5,ZDB-ALT-190501-781,is allele of,ZDB-GENE-220523-259,unm_sa38659,ENSDARG00000104501
A0A2R8RI00,ZDB-ALT-190501-783,is allele of,ZDB-GENE-220523-261,unm_sa38796,ENSDARG00000086969
E7F3Q3,ZDB-ALT-190501-783,is allele of,ZDB-GENE-220523-261,unm_sa38796,ENSDARG00000086969
A0A2R8RI00,ZDB-ALT-190501-783,is allele of,ZDB-GENE-220523-261,unm_sa38796,ENSDARG00000086969
E7F3Q3,ZDB-ALT-190501-783,is allele of,ZDB-GENE-220523-261,unm_sa38796,ENSDARG00000086969
A0A0G2KES5,ZDB-ALT-190501-785,is allele of,ZDB-GENE-220523-262,unm_sa38911,ENSDARG00000101969
A0A286YAQ9,ZDB-ALT-190501-786,is allele of,ZDB-GENE-220523-263,unm_sa39013,ENSDARG00000068586
A0A0G2KIM8,ZDB-ALT-190501-789,is allele of,ZDB-GENE-220523-266,unm_sa39182,ENSDARG00000100757
A0A0G2KIM8,ZDB-ALT-190501-790,is allele of,ZDB-GENE-220523-267,unm_sa39183,ENSDARG00000100757
A0A0G2KF42,ZDB-ALT-190501-791,is allele of,ZDB-GENE-220523-268,unm_sa39412,ENSDARG00000100606
A0A0G2KRU2,ZDB-ALT-190501-795,is allele of,ZDB-GENE-220523-272,unm_sa39502,ENSDARG00000098720
A0A286YB20,ZDB-ALT-190501-797,is allele of,ZDB-GENE-220523-274,unm_sa39511,ENSDARG00000107066
A0A0G2KGQ1,ZDB-ALT-190501-798,is allele of,ZDB-GENE-220523-275,unm_sa39519,ENSDARG00000098968
A0A0G2KVT3,ZDB-ALT-190501-798,is allele of,ZDB-GENE-220523-275,unm_sa39519,ENSDARG00000098968
A0A0G2KGQ1,ZDB-ALT-190501-798,is allele of,ZDB-GENE-220523-275,unm_sa39519,ENSDARG00000098968
A0A0G2KVT3,ZDB-ALT-190501-798,is allele of,ZDB-GENE-220523-275,unm_sa39519,ENSDARG00000098968
A0A0G2KIB9,ZDB-ALT-190501-799,is allele of,ZDB-GENE-220523-276,unm_sa39520,ENSDARG00000098966
A0A2R8Q2S1,ZDB-ALT-190501-801,is allele of,ZDB-GENE-220523-278,unm_sa39572,ENSDARG00000056677
E7EZA6,ZDB-ALT-190501-801,is allele of,ZDB-GENE-220523-278,unm_sa39572,ENSDARG00000056677
A0A2R8Q2S1,ZDB-ALT-190501-801,is allele of,ZDB-GENE-220523-278,unm_sa39572,ENSDARG00000056677
E7EZA6,ZDB-ALT-190501-801,is allele of,ZDB-GENE-220523-278,unm_sa39572,ENSDARG00000056677
F1QCI3,ZDB-ALT-190501-804,is allele of,ZDB-GENE-220523-281,unm_sa39665,ENSDARG00000076277
F1QBR7,ZDB-ALT-190501-807,is allele of,ZDB-GENE-220523-284,unm_sa39731,ENSDARG00000091359
A0A0G2KXH3,ZDB-ALT-190501-808,is allele of,ZDB-GENE-220523-285,unm_sa39732,ENSDARG00000100739
E7F0T7,ZDB-ALT-190501-809,is allele of,ZDB-GENE-220523-286,unm_sa39753,ENSDARG00000019278
E7EXQ4,ZDB-ALT-190501-810,is allele of,ZDB-GENE-220523-287,unm_sa39754,ENSDARG00000011884
E7EXQ4,ZDB-ALT-190501-811,is allele of,ZDB-GENE-220523-288,unm_sa39755,ENSDARG00000011884
E7F229,ZDB-ALT-190501-812,is allele of,ZDB-GENE-220523-289,unm_sa39878,ENSDARG00000078427
A0A0G2L9Z3,ZDB-ALT-190501-814,is allele of,ZDB-GENE-220523-291,unm_sa39967,ENSDARG00000088820
F1QS63,ZDB-ALT-190501-815,is allele of,ZDB-GENE-220523-292,unm_sa40038,ENSDARG00000031534
F1QH67,ZDB-ALT-190501-816,is allele of,ZDB-GENE-220523-293,unm_sa40188,ENSDARG00000036852
A0A1L1QZA5,ZDB-ALT-190501-818,is allele of,ZDB-GENE-220523-295,unm_sa40357,ENSDARG00000100624
A0A1L1QZD4,ZDB-ALT-190501-818,is allele of,ZDB-GENE-220523-295,unm_sa40357,ENSDARG00000100624
A0A1L1QZA5,ZDB-ALT-190501-818,is allele of,ZDB-GENE-220523-295,unm_sa40357,ENSDARG00000100624
A0A1L1QZD4,ZDB-ALT-190501-818,is allele of,ZDB-GENE-220523-295,unm_sa40357,ENSDARG00000100624
F1QH24,ZDB-ALT-190501-819,is allele of,ZDB-GENE-220523-296,unm_sa40359,ENSDARG00000101104
A0A0G2KJI7,ZDB-ALT-190501-820,is allele of,ZDB-GENE-220523-297,unm_sa40360,ENSDARG00000099008
A0A2R8QFR6,ZDB-ALT-190501-820,is allele of,ZDB-GENE-220523-297,unm_sa40360,ENSDARG00000099008
A0A0G2KJI7,ZDB-ALT-190501-820,is allele of,ZDB-GENE-220523-297,unm_sa40360,ENSDARG00000099008
A0A2R8QFR6,ZDB-ALT-190501-820,is allele of,ZDB-GENE-220523-297,unm_sa40360,ENSDARG00000099008
E7FD48,ZDB-ALT-190501-821,is allele of,ZDB-GENE-220523-298,unm_sa40379,ENSDARG00000068742
F1QIN9,ZDB-ALT-190501-823,is allele of,ZDB-GENE-220523-300,unm_sa40584,ENSDARG00000059587
E7FF92,ZDB-ALT-190501-827,is allele of,ZDB-GENE-220523-304,unm_sa40803,ENSDARG00000014169
E7F9L1,ZDB-ALT-190501-829,is allele of,ZDB-GENE-220523-306,unm_sa40862,ENSDARG00000077986
E7F9L1,ZDB-ALT-190501-830,is allele of,ZDB-GENE-220523-307,unm_sa40863,ENSDARG00000077986
A0A1L1QZK3,ZDB-ALT-190501-832,is allele of,ZDB-GENE-220523-309,unm_sa41013,ENSDARG00000052059
A0A0G2L226,ZDB-ALT-190501-834,is allele of,ZDB-GENE-220523-311,unm_sa41061,ENSDARG00000052089
A0A2R8RX76,ZDB-ALT-190501-834,is allele of,ZDB-GENE-220523-311,unm_sa41061,ENSDARG00000052089
E7F402,ZDB-ALT-190501-834,is allele of,ZDB-GENE-220523-311,unm_sa41061,ENSDARG00000052089
A0A0G2L226,ZDB-ALT-190501-834,is allele of,ZDB-GENE-220523-311,unm_sa41061,ENSDARG00000052089
A0A2R8RX76,ZDB-ALT-190501-834,is allele of,ZDB-GENE-220523-311,unm_sa41061,ENSDARG00000052089
E7F402,ZDB-ALT-190501-834,is allele of,ZDB-GENE-220523-311,unm_sa41061,ENSDARG00000052089
A0A0G2L226,ZDB-ALT-190501-834,is allele of,ZDB-GENE-220523-311,unm_sa41061,ENSDARG00000052089
A0A2R8RX76,ZDB-ALT-190501-834,is allele of,ZDB-GENE-220523-311,unm_sa41061,ENSDARG00000052089
E7F402,ZDB-ALT-190501-834,is allele of,ZDB-GENE-220523-311,unm_sa41061,ENSDARG00000052089
A0A0G2KWG8,ZDB-ALT-190501-837,is allele of,ZDB-GENE-220523-314,unm_sa41086,ENSDARG00000101079
A0A0G2L163,ZDB-ALT-190501-837,is allele of,ZDB-GENE-220523-314,unm_sa41086,ENSDARG00000101079
A0A2R8RWX9,ZDB-ALT-190501-837,is allele of,ZDB-GENE-220523-314,unm_sa41086,ENSDARG00000101079
A0A0G2KWG8,ZDB-ALT-190501-837,is allele of,ZDB-GENE-220523-314,unm_sa41086,ENSDARG00000101079
A0A0G2L163,ZDB-ALT-190501-837,is allele of,ZDB-GENE-220523-314,unm_sa41086,ENSDARG00000101079
A0A2R8RWX9,ZDB-ALT-190501-837,is allele of,ZDB-GENE-220523-314,unm_sa41086,ENSDARG00000101079
A0A0G2KWG8,ZDB-ALT-190501-837,is allele of,ZDB-GENE-220523-314,unm_sa41086,ENSDARG00000101079
A0A0G2L163,ZDB-ALT-190501-837,is allele of,ZDB-GENE-220523-314,unm_sa41086,ENSDARG00000101079
A0A2R8RWX9,ZDB-ALT-190501-837,is allele of,ZDB-GENE-220523-314,unm_sa41086,ENSDARG00000101079
E7F1V5,ZDB-ALT-190501-840,is allele of,ZDB-GENE-220523-317,unm_sa41208,ENSDARG00000086708
E7F0I3,ZDB-ALT-190501-843,is allele of,ZDB-GENE-220523-320,unm_sa41346,ENSDARG00000086172
F1QIJ5,ZDB-ALT-190501-846,is allele of,ZDB-GENE-220523-321,unm_sa41569,ENSDARG00000058946
E7FF27,ZDB-ALT-190501-850,is allele of,ZDB-GENE-220523-325,unm_sa41623,ENSDARG00000078056
A0A286YBK8,ZDB-ALT-190501-851,is allele of,ZDB-GENE-220523-326,unm_sa41642,ENSDARG00000107353
A0A2R8QL21,ZDB-ALT-190501-855,is allele of,ZDB-GENE-220523-330,unm_sa42096,ENSDARG00000091503
E7EXJ4,ZDB-ALT-190501-855,is allele of,ZDB-GENE-220523-330,unm_sa42096,ENSDARG00000091503
A0A2R8QL21,ZDB-ALT-190501-855,is allele of,ZDB-GENE-220523-330,unm_sa42096,ENSDARG00000091503
E7EXJ4,ZDB-ALT-190501-855,is allele of,ZDB-GENE-220523-330,unm_sa42096,ENSDARG00000091503
E7F7J6,ZDB-ALT-190501-857,is allele of,ZDB-GENE-220523-332,unm_sa42458,ENSDARG00000090943
F1QRH8,ZDB-ALT-190501-858,is allele of,ZDB-GENE-220523-333,unm_sa42496,ENSDARG00000087018
A0A0G2KQ64,ZDB-ALT-190501-859,is allele of,ZDB-GENE-220523-334,unm_sa42634,ENSDARG00000101186
E7FDP9,ZDB-ALT-190501-860,is allele of,ZDB-GENE-220523-335,unm_sa42723,ENSDARG00000090267
A0A2R8QD68,ZDB-ALT-190501-862,is allele of,ZDB-GENE-220523-337,unm_sa42815,ENSDARG00000104134
A0A0G2L384,ZDB-ALT-190501-863,is allele of,ZDB-GENE-220523-338,unm_sa42817,ENSDARG00000099098
A0A0G2KZI8,ZDB-ALT-190501-864,is allele of,ZDB-GENE-220523-339,unm_sa42828,ENSDARG00000067784
E7FGZ4,ZDB-ALT-190501-865,is allele of,ZDB-GENE-220523-340,unm_sa42836,ENSDARG00000102438
E7EYQ7,ZDB-ALT-190501-866,is allele of,ZDB-GENE-220523-341,unm_sa42858,ENSDARG00000088631
E7F439,ZDB-ALT-190501-867,is allele of,ZDB-GENE-220523-342,unm_sa42859,ENSDARG00000053062
F1QYH9,ZDB-ALT-190501-868,is allele of,ZDB-GENE-220523-343,unm_sa43001,ENSDARG00000001937
E7F4G3,ZDB-ALT-190501-870,is allele of,ZDB-GENE-220523-345,unm_sa43143,ENSDARG00000068104
A0A2R8Q3M6,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-871,is allele of,ZDB-GENE-220523-346,unm_sa43161,ENSDARG00000078775
A0A0G2L830,ZDB-ALT-190501-872,is allele of,ZDB-GENE-220523-347,unm_sa43182,ENSDARG00000098597
A0A0G2KSQ8,ZDB-ALT-190501-874,is allele of,ZDB-GENE-220523-349,unm_sa43194,ENSDARG00000099747
E7EYZ5,ZDB-ALT-190501-875,is allele of,ZDB-GENE-220523-350,unm_sa43366,ENSDARG00000033587
A0A0G2L4Z6,ZDB-ALT-190501-877,is allele of,ZDB-GENE-220523-352,unm_sa43564,ENSDARG00000098909
F1QR50,ZDB-ALT-190501-878,is allele of,ZDB-GENE-220523-353,unm_sa43565,ENSDARG00000067801
A0A2R8RNM1,ZDB-ALT-190501-879,is allele of,ZDB-GENE-220523-354,unm_sa43684,ENSDARG00000060200
E7FGM9,ZDB-ALT-190501-879,is allele of,ZDB-GENE-220523-354,unm_sa43684,ENSDARG00000060200
A0A2R8RNM1,ZDB-ALT-190501-879,is allele of,ZDB-GENE-220523-354,unm_sa43684,ENSDARG00000060200
E7FGM9,ZDB-ALT-190501-879,is allele of,ZDB-GENE-220523-354,unm_sa43684,ENSDARG00000060200
A0A0G2KIS6,ZDB-ALT-190501-880,is allele of,ZDB-GENE-220523-355,unm_sa43742,ENSDARG00000103139
F1R2G1,ZDB-ALT-190501-883,is allele of,ZDB-GENE-220523-358,unm_sa43833,ENSDARG00000079876
F1QTM9,ZDB-ALT-190501-884,is allele of,ZDB-GENE-220523-359,unm_sa43881,ENSDARG00000077959
A0A0G2KFX5,ZDB-ALT-190501-885,is allele of,ZDB-GENE-220523-360,unm_sa43909,ENSDARG00000073822
F1QCJ4,ZDB-ALT-190501-885,is allele of,ZDB-GENE-220523-360,unm_sa43909,ENSDARG00000073822
A0A0G2KFX5,ZDB-ALT-190501-885,is allele of,ZDB-GENE-220523-360,unm_sa43909,ENSDARG00000073822
F1QCJ4,ZDB-ALT-190501-885,is allele of,ZDB-GENE-220523-360,unm_sa43909,ENSDARG00000073822
E7FG37,ZDB-ALT-190501-886,is allele of,ZDB-GENE-220523-361,unm_sa43940,ENSDARG00000056910
E7F5N1,ZDB-ALT-190501-888,is allele of,ZDB-GENE-220523-363,unm_sa44038,ENSDARG00000038891
E7FB91,ZDB-ALT-190501-889,is allele of,ZDB-GENE-220523-364,unm_sa44048,ENSDARG00000046021
E7FBP5,ZDB-ALT-190501-892,is allele of,ZDB-GENE-220523-367,unm_sa44195,ENSDARG00000030778
A0A286YAW7,ZDB-ALT-190501-893,is allele of,ZDB-GENE-220523-368,unm_sa44312,ENSDARG00000061421
F1QPU5,ZDB-ALT-190501-893,is allele of,ZDB-GENE-220523-368,unm_sa44312,ENSDARG00000061421
A0A286YAW7,ZDB-ALT-190501-893,is allele of,ZDB-GENE-220523-368,unm_sa44312,ENSDARG00000061421
F1QPU5,ZDB-ALT-190501-893,is allele of,ZDB-GENE-220523-368,unm_sa44312,ENSDARG00000061421
E7FDL8,ZDB-ALT-190501-894,is allele of,ZDB-GENE-220523-369,unm_sa44344,ENSDARG00000051762
H9GXN3,ZDB-ALT-190501-895,is allele of,ZDB-GENE-220523-370,unm_sa44372,ENSDARG00000105029
A0A2R8Q3S9,ZDB-ALT-190501-899,is allele of,ZDB-GENE-220523-374,unm_sa44388,ENSDARG00000100186
H9GYN2,ZDB-ALT-190501-899,is allele of,ZDB-GENE-220523-374,unm_sa44388,ENSDARG00000100186
A0A2R8Q3S9,ZDB-ALT-190501-899,is allele of,ZDB-GENE-220523-374,unm_sa44388,ENSDARG00000100186
H9GYN2,ZDB-ALT-190501-899,is allele of,ZDB-GENE-220523-374,unm_sa44388,ENSDARG00000100186
A0A0G2KVZ0,ZDB-ALT-190501-900,is allele of,ZDB-GENE-220523-375,unm_sa44389,ENSDARG00000102191
A0A2R8RWL0,ZDB-ALT-190501-900,is allele of,ZDB-GENE-220523-375,unm_sa44389,ENSDARG00000102191
A0A0G2KVZ0,ZDB-ALT-190501-900,is allele of,ZDB-GENE-220523-375,unm_sa44389,ENSDARG00000102191
A0A2R8RWL0,ZDB-ALT-190501-900,is allele of,ZDB-GENE-220523-375,unm_sa44389,ENSDARG00000102191
A0A0G2L033,ZDB-ALT-190501-901,is allele of,ZDB-GENE-220523-376,unm_sa44396,ENSDARG00000101888
A0A0G2KJY8,ZDB-ALT-190501-908,is allele of,ZDB-GENE-220523-383,unm_sa44426,ENSDARG00000102800
A0A0G2L9U9,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8PVU1,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8Q0E4,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8Q846,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A0G2L9U9,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8PVU1,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8Q0E4,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8Q846,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A0G2L9U9,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8PVU1,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8Q0E4,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8Q846,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A0G2L9U9,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8PVU1,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8Q0E4,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A2R8Q846,ZDB-ALT-190501-909,is allele of,ZDB-GENE-220523-384,unm_sa44430,ENSDARG00000099322
A0A0G2KD63,ZDB-ALT-190501-919,is allele of,ZDB-GENE-220523-388,unm_sa8494,ENSDARG00000098983
A0A0G2LAJ1,ZDB-ALT-190501-922,is allele of,ZDB-GENE-220523-391,unm_sa8729,ENSDARG00000055476
F1QBR7,ZDB-ALT-190501-923,is allele of,ZDB-GENE-220523-392,unm_sa8735,ENSDARG00000091359
F1QZU3,ZDB-ALT-190501-924,is allele of,ZDB-GENE-220523-393,unm_sa8880,ENSDARG00000067567
E7F3K2,ZDB-ALT-190501-925,is allele of,ZDB-GENE-220523-394,unm_sa8928,ENSDARG00000071636
