expid,DBname,DBname,ZECOtermname,zecoid,otherid,CC
ZDB-EXP-080619-8,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080619-9,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080627-1,chemical,Cadmium chloride (CAS: 10108-64-2),chemical treatment,ZECO:0000102,CHEBI:35456,
ZDB-EXP-080708-3,salinity,hypotonic,hypotonic,ZECO:0000205,,
ZDB-EXP-080708-4,salinity,hypotonic,hypotonic,ZECO:0000205,,
ZDB-EXP-080708-5,salinity,hypotonic,hypotonic,ZECO:0000205,,
ZDB-EXP-080710-5,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-080713-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:42471,
ZDB-EXP-080713-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:42471,
ZDB-EXP-080716-5,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080716-6,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080717-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080717-7,chemical,DNA replication inhibitors,chemical treatment,ZECO:0000102,CHEBI:2766,
ZDB-EXP-080717-7,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:44423,
ZDB-EXP-080718-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080718-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080721-1,chemical,Metal,chemical treatment,ZECO:0000102,CHEBI:28216,
ZDB-EXP-080721-11,chemical,other,chemical treatment,ZECO:0000102,CHEBI:20331,
ZDB-EXP-080721-12,chemical,TCDD (2sierra3sierra7sierra8-tetrachlorodibenzo-p-dioxin) (CAS: 1746-01-6),chemical treatment,ZECO:0000102,CHEBI:28119,
ZDB-EXP-080721-6,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:39867,
ZDB-EXP-080721-8,chemical,Metal,chemical treatment,ZECO:0000102,CHEBI:35456,
ZDB-EXP-080721-9,chemical,Metal,chemical treatment,ZECO:0000102,CHEBI:50527,
ZDB-EXP-080722-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:86195,
ZDB-EXP-080722-3,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-080722-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:48607,
ZDB-EXP-080722-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:48607,
ZDB-EXP-080724-3,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080724-4,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080729-10,chemical,other,chemical treatment,ZECO:0000102,CHEBI:130910,
ZDB-EXP-080729-12,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131184,
ZDB-EXP-080729-2,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,90371,
ZDB-EXP-080729-26,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-080729-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131184,
ZDB-EXP-080729-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:60890,
ZDB-EXP-080729-5,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:7565,
ZDB-EXP-080729-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90630,
ZDB-EXP-080729-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:23527,
ZDB-EXP-080729-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:69136,
ZDB-EXP-080729-9,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90629,
ZDB-EXP-080801-11,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080801-12,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-080801-16,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-080801-17,chemical,other,chemical treatment,ZECO:0000102,CHEBI:282662,
ZDB-EXP-080801-18,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080801-25,chemical,other,chemical treatment,ZECO:0000102,CHEBI:282662,
ZDB-EXP-080801-9,chemical,other,chemical treatment,ZECO:0000102,CHEBI:282662,
ZDB-EXP-080806-5,chemical,bromodeoxyuridine:59-14-3,chemical treatment,ZECO:0000102,CHEBI:472552,
ZDB-EXP-080806-6,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-080806-7,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-080806-7,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-080806-8,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-080806-9,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-080806-9,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-080809-1,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-10,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-11,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-2,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-3,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-4,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-5,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-6,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-7,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-8,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080809-9,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080811-11,physiological,starvation,fasting,ZECO:0000114,,
ZDB-EXP-080812-1,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-080812-2,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:65207,
ZDB-EXP-080812-5,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080812-6,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080813-1,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080813-2,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:27641,
ZDB-EXP-080813-3,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080813-3,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:27641,
ZDB-EXP-080813-7,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080813-8,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080813-9,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-080814-1,chemical,bromodeoxyuridine:59-14-3,chemical treatment by injection,ZECO:0000237,CHEBI:472552,
ZDB-EXP-080814-2,chemical,bromodeoxyuridine:59-14-3,chemical treatment by injection,ZECO:0000237,CHEBI:472552,
ZDB-EXP-080814-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:63053,
ZDB-EXP-080814-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:63053,
ZDB-EXP-080818-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:2700,
ZDB-EXP-080818-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90724,
ZDB-EXP-080818-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:35176,
ZDB-EXP-080818-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:48608,
ZDB-EXP-080818-8,chemical,Cadmium chloride (CAS: 10108-64-2),chemical treatment,ZECO:0000102,CHEBI:35456,
ZDB-EXP-080818-9,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080820-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:79516,
ZDB-EXP-080820-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:33216,
ZDB-EXP-080820-4,chemical,Environmental contaminants,chemical treatment,ZECO:0000102,,
ZDB-EXP-080820-5,chemical,Environmental contaminants,chemical treatment,ZECO:0000102,CHEBI:28088,
ZDB-EXP-080820-6,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-080820-7,chemical,Environmental contaminants,chemical treatment,ZECO:0000102,CHEBI:33216,
ZDB-EXP-080820-8,chemical,Environmental contaminants,chemical treatment,ZECO:0000102,CHEBI:4903,
ZDB-EXP-080821-2,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-080822-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:110725,
ZDB-EXP-080825-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-080825-1,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-080825-11,chemical,other,chemical treatment,ZECO:0000102,CHEBI:9925,
ZDB-EXP-080825-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:110725,
ZDB-EXP-080825-2,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-080825-3,temperature,cold shock,cold shock,ZECO:0000165,,
ZDB-EXP-080825-3,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-080825-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-080825-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-080825-6,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-080826-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-080826-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-080826-7,chemical,bromodeoxyuridine:59-14-3,chemical treatment by environment,ZECO:0000238,CHEBI:472552,
ZDB-EXP-080827-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080827-1,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080827-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080827-2,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080828-1,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:31825,
ZDB-EXP-080829-1,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-080829-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080902-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:87159,
ZDB-EXP-080902-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:87158,
ZDB-EXP-080904-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:27958,
ZDB-EXP-080904-9,chemical,other,chemical treatment,ZECO:0000102,CHEBI:27958,
ZDB-EXP-080905-1,chemical,Metal,chemical treatment,ZECO:0000102,,
ZDB-EXP-080908-10,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-15,chemical,other,chemical treatment,ZECO:0000102,CHEBI:51913,
ZDB-EXP-080908-15,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-17,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-18,chemical,other,chemical treatment,ZECO:0000102,CHEBI:51913,
ZDB-EXP-080908-19,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-20,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-21,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-3,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-4,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-5,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-6,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-7,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080908-9,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080910-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-080911-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:45307,
ZDB-EXP-080911-2,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080911-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:45307,
ZDB-EXP-080911-3,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080911-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:45307,
ZDB-EXP-080915-10,chemical,17beta-estradiol (CAS: 50-28-2),chemical treatment,ZECO:0000102,CHEBI:16469,
ZDB-EXP-080915-11,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:33216,
ZDB-EXP-080915-12,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:34440,
ZDB-EXP-080915-13,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:15930,
ZDB-EXP-080915-14,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:15930,
ZDB-EXP-080915-2,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-080915-7,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:15930,
ZDB-EXP-080915-8,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:15930 ,
ZDB-EXP-080915-9,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:28088,
ZDB-EXP-080916-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:9516,
ZDB-EXP-080922-1,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-080923-5,chemical,Ethinylestradiol (CAS: 57-63-6),chemical treatment,ZECO:0000102,CHEBI:4903,
ZDB-EXP-080925-1,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-080926-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-080929-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-080930-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:46024,
ZDB-EXP-081001-10,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-081001-11,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-081001-8,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-081001-9,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-081003-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081003-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081003-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081007-1,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-081009-5,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-081009-6,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-081010-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:4480,
ZDB-EXP-081010-5,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:64208,
ZDB-EXP-081013-4,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-081014-4,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-081014-5,chemical,Environmental contaminants,chemical treatment,ZECO:0000102,,
ZDB-EXP-081015-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081015-5,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-081016-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081016-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081020-11,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081021-1,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081021-3,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081021-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081021-5,chemical,PTU,chemical treatment,ZECO:0000102,CHEBI:46261,
ZDB-EXP-081027-3,physiological,bacterial infection,bacterial treatment,ZECO:0000106,562,
ZDB-EXP-081028-2,physical,radiation,x-ray,ZECO:0000215,,
ZDB-EXP-081028-4,physical,radiation,x-ray,ZECO:0000215,,
ZDB-EXP-081029-1,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-081029-2,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:9948,
ZDB-EXP-081029-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:34555,
ZDB-EXP-081029-4,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:46631 ,
ZDB-EXP-081029-5,chemical,DNA replication inhibitors,chemical treatment,ZECO:0000102,CHEBI:91207,
ZDB-EXP-081031-1,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:9168,
ZDB-EXP-081031-2,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-081031-3,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-081103-10,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-081105-12,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-081106-1,chemical,Environmental contaminants,chemical treatment,ZECO:0000102,CHEBI:28119,
ZDB-EXP-081107-2,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-081107-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081111-1,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:41922,
ZDB-EXP-081111-2,chemical,Environmental contaminants,chemical treatment,ZECO:0000102,CHEBI:33216,
ZDB-EXP-081113-1,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081114-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081114-5,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-081114-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081117-1,chemical,TCDD (2sierra3sierra7sierra8-tetrachlorodibenzo-p-dioxin) (CAS: 1746-01-6),chemical treatment,ZECO:0000102,CHEBI:28119,
ZDB-EXP-081120-10,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-081120-11,physiological,regeneration/healing,surgical manipulation,ZECO:0000176,ZFA:0000435,
ZDB-EXP-081120-12,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081120-13,chemical,other,chemical treatment,ZECO:0000102,CHEBI:78510,
ZDB-EXP-081120-14,chemical,Metal,chemical treatment,ZECO:0000102,,
ZDB-EXP-081120-14,chemical,other,chemical treatment,ZECO:0000102,CHEBI:78510,
ZDB-EXP-081120-2,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081120-9,chemical,Metal,chemical treatment,ZECO:0000102,CHEBI:33191,
ZDB-EXP-081121-5,physical,light,UV,ZECO:0000214,,
ZDB-EXP-081121-6,physical,light,UV,ZECO:0000214,,
ZDB-EXP-081125-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:65329,
ZDB-EXP-081202-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-081209-10,chemical,other,chemical treatment,ZECO:0000102,CHEBI:65329,
ZDB-EXP-081209-8,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-081210-3,physiological,starvation,fasting,ZECO:0000114,,
ZDB-EXP-081210-4,physiological,starvation,fasting,ZECO:0000114,,
ZDB-EXP-081210-5,physiological,starvation,fasting,ZECO:0000114,,
ZDB-EXP-081210-6,physiological,starvation,fasting,ZECO:0000114,,
ZDB-EXP-081210-7,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-081210-8,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-081211-1,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-081211-10,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081211-6,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-081211-7,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-081215-2,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-081217-12,chemical,Metal,ion composition,ZECO:0000190,,
ZDB-EXP-081217-12,chemical,Metal,chemical treatment,ZECO:0000102,CHEBI:35176,
ZDB-EXP-081217-13,chemical,Metal,ion composition,ZECO:0000190,,
ZDB-EXP-081217-13,chemical,Metal,chemical treatment,ZECO:0000102,CHEBI:35176,
ZDB-EXP-081217-14,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-081217-15,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-081217-15,physical,hypoxia,chemical treatment,ZECO:0000102,,
ZDB-EXP-081217-15,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-081217-17,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-081217-18,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-081217-19,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-081217-19,physical,hypoxia,chemical treatment,ZECO:0000102,,
ZDB-EXP-081217-19,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-081217-2,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081217-20,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-081217-20,physical,hypoxia,chemical treatment,ZECO:0000102,,
ZDB-EXP-081217-20,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-081217-5,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081217-6,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081217-7,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-081218-1,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-081218-1,physical,hypoxia,chemical treatment,ZECO:0000102,,
ZDB-EXP-081218-1,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-081218-2,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0000108,
ZDB-EXP-081219-3,chemical,PCB,chemical treatment,ZECO:0000102,CHEBI:34317,
ZDB-EXP-081219-5,chemical,PCB,chemical treatment,ZECO:0000102,CHEBI:34317,
ZDB-EXP-081219-8,chemical,Environmental contaminants,chemical treatment,ZECO:0000102,,
ZDB-EXP-081226-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081226-2,chemical,bromodeoxyuridine:59-14-3,chemical treatment,ZECO:0000102,CHEBI:472552,
ZDB-EXP-081226-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081226-4,chemical,bromodeoxyuridine:59-14-3,chemical treatment,ZECO:0000102,CHEBI:472552,
ZDB-EXP-081226-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-081226-5,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
